COUNTRY CODE	STATE CODE	COUNTY CODE	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER
CN	CN-37		L19753485	P	36.1604393	120.4599826	2022-03-30	11:00:00	obs2874422	S113649456	Stationary	P21	30			2	1	
CN	CN-37		L19753485	P	36.1604393	120.4599826	2022-03-19	16:00:00	obs2874422	S113580551	Stationary	P21	120			2	1	
CN	CN-31		L19823157	P	31.0640741	121.2013098	2022-03-19	15:00:00	obs3118966	S113749207	Traveling	P22	90	2.000		2	1	
CN	CN-31		L19938514	P	31.2754273	121.3568854	2022-03-24	16:30:00	obs3118966	S114237487	Traveling	P22	90	4.000		1	1	
CN	CN-33		L19971669	P	30.2708101	120.3107925	2022-04-16	17:30:00	obs3271371	S114367621	Stationary	P21	60			1	1	
CN	CN-33		L19971763	P	30.1426593	120.2230453	2022-04-17	16:30:00	obs3271371	S114368029	Traveling	P22	90	2.000		1	1	
CN	CN-33		L19972046	P	30.3801163	120.5092083	2022-05-07	08:00:00	obs3271371	S114369467	Traveling	P22	90	2.000		1	1	
CN	CN-11		L20034750	P	39.8031050	116.7309760	2022-05-31	06:15:00	obs1314992	S114632462	Traveling	P22	200	0.145		3	1	G8651274
CN	CN-11		L20034750	P	39.8031050	116.7309760	2022-05-31	06:15:00	obs1216086	S114632463	Traveling	P22	200	0.145		3	1	G8651274
CN	CN-31		L20126179	P	31.3024617	121.4930713	2022-05-21	16:00:00	obs3306131	S115019702	Stationary	P21	60			2	1	
CN	CN-11		L20160398	P	39.9754815	116.3566081	2022-05-14	13:50:00	obs3368218	S117519645	Traveling	P22	60	2.000		1	1	
CN	CN-44		L20453650	H	23.1280866	113.3477068	2022-03-05	07:00:00	obs3298356	S117138844	Stationary	P21	30			1	1	
CN	CN-31		L20500378	P	31.0953277	121.4283134	2022-05-01	14:00:00	obs3340561	S116697984	Traveling	P22	90	0.900		1	1	
CN	CN-33		L20514927	P	30.1846243	120.3314495	2022-04-09	17:15:00	obs3271371	S116768161	Traveling	P22	20	0.700		1	1	
CN	CN-33		L20514927	P	30.1846243	120.3314495	2022-04-10	07:50:00	obs3271371	S116769205	Traveling	P22	30	0.700		1	1	
CN	CN-11		L2054819	H	40.3954570	115.8293724	2022-03-23	08:11:00	obs902039	S105412661	Traveling	P22	254	3.000		2	1	
CN	CN-11		L2054819	H	40.3954570	115.8293724	2022-04-15	07:41:00	obs1963052	S107069211	Traveling	P22	250	1.609		2	1	G10312234
CN	CN-11		L2054819	H	40.3954570	115.8293724	2022-04-15	07:41:00	obs668995	S139186345	Traveling	P22	250	1.609		2	1	G10312234
CN	CN-11		L2054819	H	40.3954570	115.8293724	2022-04-16	09:00:00	obs801096	S107166927	Traveling	P22	150	3.000		7	1	
CN	CN-11		L2054819	H	40.3954570	115.8293724	2022-04-15	07:45:00	obs1499780	S107247044	Stationary	P21	210			3	1	G8176760
CN	CN-11		L2054819	H	40.3954570	115.8293724	2022-04-15	07:45:00	obs990141	S107072250	Stationary	P21	210			3	1	G8176760
CN	CN-11		L2054819	H	40.3954570	115.8293724	2022-04-15	07:45:00	obs974904	S107125534	Stationary	P21	210			3	1	G8176760
CN	CN-11		L2054819	H	40.3954570	115.8293724	2022-04-13	07:40:00	obs681069	S106985497	Traveling	P22	240	2.000		1	1	
CN	CN-11		L2054819	H	40.3954570	115.8293724	2022-03-25	09:00:00	obs1420909	S112660516	Traveling	P22	200	5.000		1	1	
CN	CN-11		L2054819	H	40.3954570	115.8293724	2022-04-15	07:45:00	obs919549	S107083035	Stationary	P21	210			3	1	G8176760
CN	CN-11		L2054819	H	40.3954570	115.8293724	2022-04-15	09:30:00	obs940577	S107075693	Stationary	P21	300			1	1	
CN	CN-11		L2054819	H	40.3954570	115.8293724	2022-05-12	13:45:00	obs770739	S109836829	Traveling	P22	240	3.000		4	1	G8349136
CN	CN-11		L2054819	H	40.3954570	115.8293724	2022-05-12	13:45:00	obs1314992	S109768924	Traveling	P22	240	3.000		4	1	G8349136
CN	CN-11		L2054819	H	40.3954570	115.8293724	2022-05-12	13:45:00	obs551164	S109836301	Traveling	P22	240	3.000		4	1	G8349136
CN	CN-11		L2054819	H	40.3954570	115.8293724	2022-05-12	13:45:00	obs1216086	S109768925	Traveling	P22	240	3.000		4	1	G8349136
CN	CN-11		L2054819	H	40.3954570	115.8293724	2022-04-14	14:10:00	obs1499780	S107133407	Traveling	P22	192	4.060		2	1	
CN	CN-11		L2054819	H	40.3954570	115.8293724	2022-03-20	14:12:00	obs1216086	S105281010	Traveling	P22	84	4.500		3	1	G8052273
CN	CN-11		L2054819	H	40.3954570	115.8293724	2022-04-13	09:10:00	obs2747877	S106921423	Stationary	P21	120			4	1	
CN	CN-11		L2054819	H	40.3954570	115.8293724	2022-03-20	14:12:00	obs1499780	S105211608	Traveling	P22	84	4.500		3	1	G8052273
CN	CN-11		L2054819	H	40.3954570	115.8293724	2022-03-22	10:30:00	obs2747877	S105461733	Stationary	P21	150			2	1	
CN	CN-11		L2054819	H	40.3954570	115.8293724	2022-03-23	07:20:00	obs1314992	S105417595	Traveling	P22	225	0.758		3	1	G8062150
CN	CN-11		L2054819	H	40.3954570	115.8293724	2022-03-23	07:20:00	obs1216086	S105417596	Traveling	P22	225	0.758		3	1	G8062150
CN	CN-11		L2054819	H	40.3954570	115.8293724	2022-03-26	06:30:00	obs2850130	S106261799	Traveling	P22	4	3.000		1	1	
CN	CN-11		L2054819	H	40.3954570	115.8293724	2022-04-25	06:00:00	obs681069	S107985351	Traveling	P22	210	5.000		1	1	
CN	CN-11		L2054819	H	40.3954570	115.8293724	2022-05-03	17:10:00	obs1647000	S108888200	Traveling	P22	180	5.000		4	1	
CN	CN-11		L2054819	H	40.3954570	115.8293724	2022-04-12	06:25:00	obs902039	S106905355	Traveling	P22	130	3.000		2	1	
CN	CN-11		L2054819	H	40.3954570	115.8293724	2022-04-02	07:58:00	obs902039	S106456276	Traveling	P22	180	4.000		2	1	
CN	CN-11		L2054819	H	40.3954570	115.8293724	2022-04-15	07:45:00	obs398321	S107069538	Stationary	P21	210			3	1	G8176760
CN	CN-11		L2054819	H	40.3954570	115.8293724	2022-03-30	11:30:00	obs940577	S105891467	Stationary	P21	180			1	1	
CN	CN-46		L20624245	P	20.0208207	110.1572576	2022-04-05	16:00:00	obs2954565	S117303307	Traveling	P22	60	4.000		1	1	
CN	CN-46		L20624245	P	20.0208207	110.1572576	2022-03-26	17:00:00	obs2954565	S117303194	Stationary	P21	60			1	1	
CN	CN-37		L20718901	P	36.8481660	122.4571600	2022-03-13	16:00:00	obs1064534	S117804130	Stationary	P21	30			1	1	
CN	CN-37		L20718916	P	36.8799215	122.4444656	2022-03-22	06:00:00	obs1064534	S117804224	Stationary	P21	60			1	1	
CN	CN-37		L20726724	P	35.8383333	120.9633330	2022-05-23	12:00:00	obs1064534	S117848387	Stationary	P21	60			1	1	
CN	CN-33		L20726745	P	29.7500000	122.8250000	2022-05-29	15:00:00	obs1064534	S117848859	Stationary	P21	60			1	1	
CN	CN-33		L20726745	P	29.7500000	122.8250000	2022-05-26	12:00:00	obs1064534	S117848587	Stationary	P21	60			1	1	
CN	CN-51		L20733725	P	31.0277952	103.1685049	2022-05-22	14:30:00	obs1151451	S117890180	Traveling	P22	180	5.000		7	1	
CN	CN-37		L20763618	H	35.2799534	119.4296990	2022-04-24	13:00:00	obs3394589	S146319003	Stationary	P21	240			1	1	
CN	CN-37		L20763618	H	35.2799534	119.4296990	2022-04-23	10:00:00	obs3394589	S146318788	Stationary	P21	240			1	1	
CN	CN-44		L20813206	P	23.0989240	113.2739030	2022-04-25	10:58:00	obs1307214	S118312723	Traveling	P22	24	1.773		1	1	
CN	CN-44		L20828595	P	23.1309020	113.2794360	2022-04-25	08:32:00	obs1307214	S118397406	Traveling	P22	93	2.219		1	1	
CN	CN-31		L2084957	H	31.2338230	121.4686510	2022-03-07	17:08:00	obs405734	S104354415	Traveling	P22	17	1.017		1	1	
CN	CN-11		L20857428	P	40.3394135	116.0466957	2022-03-03	07:30:00	obs1420909	S123245007	Traveling	P22	70	2.000		1	1	
CN	CN-31		L2090925	H	31.2274758	121.4705603	2022-03-08	07:50:00	obs405734	S104397998	Traveling	P22	10	0.688		1	1	
CN	CN-31		L2090925	H	31.2274758	121.4705603	2022-03-03	12:30:00	obs3118966	S113200147	Traveling	P22	120	5.000		2	1	
CN	CN-31		L2090925	H	31.2274758	121.4705603	2022-03-07	16:45:00	obs405734	S104354116	Traveling	P22	17	0.768		1	1	
CN	CN-13		L2095907	H	40.3779361	115.8288574	2022-04-10	15:00:00	obs1666154	S106708867	Traveling	P22	180	5.000		2	1	
CN	CN-32		L21087350	P	31.0622190	120.3815040	2022-04-04	08:24:00	obs3369184	S129965116	Stationary	P21	30			1	1	
CN	CN-33		L21214016	P	30.2552900	120.1138740	2022-05-31	08:46:00	obs3175395	S120531891	Traveling	P22	60	3.219		1	1	
CN	CN-32		L21274644	P	31.3207560	120.6389330	2022-05-15	08:37:00	obs3369184	S129967856	Stationary	P21	20			1	1	
CN	CN-44		L21484712	P	22.5667640	114.0526720	2022-05-28	20:11:00	obs2781682	S125677063	Stationary	P21	3			1	1	
CN	CN-32		L21509638	P	31.0319820	120.4149450	2022-05-21	13:37:00	obs3369184	S129967910	Stationary	P21	30			1	1	
CN	CN-44		L21954356	P	22.5674863	114.0333629	2022-05-06	19:10:00	obs1053894	S124820919	Stationary	P21	2			1	1	
CN	CN-44		L21954554	P	22.5815425	114.0420593	2022-04-23	10:00:00	obs1053894	S124820856	Traveling	P22	180	3.000		1	1	
CN	CN-11		L22104306	P	39.8767530	116.4323860	2022-03-28	19:43:00	obs1180486	S105759308	Stationary	P21	30			1	1	
CN	CN-11		L22207226	H	40.3544808	116.3036474	2022-03-18	11:00:00	obs940577	S105052797	Stationary	P21	60			1	1	
CN	CN-11		L22207226	H	40.3544808	116.3036474	2022-03-16	09:00:00	obs940577	S104918897	Traveling	P22	180	2.000		1	1	
CN	CN-11		L22207226	H	40.3544808	116.3036474	2022-05-02	14:30:00	obs940577	S108694071	Traveling	P22	180	2.000		1	1	
CN	CN-33		L22326031	P	30.2458200	120.1319500	2022-05-26	15:00:00	obs3487849	S126827803	Traveling	P22	120	3.000		1	1	
CN	CN-46		L22718427	P	19.9118296	110.3630399	2022-03-20	12:00:00	obs3486694	S129072099	Stationary	P21	60			1	1	
CN	CN-32		L22872719	P	31.2129380	120.7871180	2022-05-08	14:37:00	obs3369184	S129967826	Stationary	P21	30			1	1	
CN	CN-32		L23054806	H	32.1162197	118.9545514	2022-05-08	10:00:00	obs2885218	S130941971	Stationary	P21	60			1	1	
CN	CN-32		L23054806	H	32.1162197	118.9545514	2022-05-23	23:00:00	obs2885218	S130941973	Stationary	P21	60			1	1	
CN	CN-32		L23054806	H	32.1162197	118.9545514	2022-05-18	15:05:00	obs2885218	S130941972	Stationary	P21	25			1	1	
CN	CN-32		L23054806	H	32.1162197	118.9545514	2022-05-28	13:00:00	obs2885218	S130941974	Stationary	P21	60			1	1	
CN	CN-51		L2315292	H	30.7649032	104.1285038	2022-03-25	10:00:00	obs2935701	S105584514	Traveling	P22	180	3.000		1	1	
CN	CN-51		L2315292	H	30.7649032	104.1285038	2022-03-15	11:00:00	obs2935701	S104868247	Traveling	P22	180	3.000		1	1	
CN	CN-51		L2315292	H	30.7649032	104.1285038	2022-04-09	12:24:00	obs1818287	S106576733	Traveling	P22	120	2.000		1	1	
CN	CN-51		L2315292	H	30.7649032	104.1285038	2022-04-21	11:00:00	obs2935701	S107698522	Traveling	P22	180	3.000		1	1	
CN	CN-44		L2321086	H	23.1724392	112.5327873	2022-05-26	22:08:00	obs996334	S146071648	Traveling	P22	92	1.535		1	1	G8485608
CN	CN-44		L2321086	H	23.1724392	112.5327873	2022-05-26	22:08:00	obs646575	S111330253	Traveling	P22	92	1.535		1	1	G8485608
CN	CN-44		L2321086	H	23.1724392	112.5327873	2022-05-26	22:08:00	obs1090602	S111785171	Traveling	P22	92	1.535		1	1	G8485608
CN	CN-52		L23308017	H	26.6220117	106.6489149	2022-05-18	07:09:00	obs2792451	S132267249	Traveling	P22	120	1.609		1	1	
CN	CN-52		L23308017	H	26.6220117	106.6489149	2022-05-27	12:25:00	obs950043	S111383679	Traveling	P22	155	2.000		1	1	
CN	CN-52		L23308017	H	26.6220117	106.6489149	2022-05-08	10:45:00	obs950043	S109287246	Traveling	P22	122	1.590		1	1	
CN	CN-52		L23308017	H	26.6220117	106.6489149	2022-05-22	13:00:00	obs950043	S110971454	Traveling	P22	90	0.500		1	1	
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-04-27	13:15:00	obs1046357	S108180206	Traveling	P22	185	2.500		3	1	G8252745
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-05-02	05:40:00	obs1046357	S108691816	Traveling	P22	254	5.000		9	1	G8285277
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-04-26	15:11:00	obs522645	S108118432	Traveling	P22	87	2.000		2	1	
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-03-24	07:00:00	obs1893902	S105936808	Stationary	P21	60			1	1	
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-04-16	06:38:00	obs522645	S107154375	Traveling	P22	280	5.000		10	1	G8182261
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-04-09	06:10:00	obs522645	S106575722	Traveling	P22	42	3.000		3	1	G8140877
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-04-09	06:10:00	obs1632975	S106575742	Traveling	P22	42	3.000		3	1	G8140877
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-04-16	06:38:00	obs1632975	S107154376	Traveling	P22	280	5.000		10	1	G8182261
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-04-17	06:30:00	obs522645	S107260447	Traveling	P22	255	2.000		23	1	G8190242
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-04-09	06:10:00	obs1046357	S106575743	Traveling	P22	42	3.000		3	1	G8140877
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-04-17	06:59:00	obs2050349	S107251406	Traveling	P22	194	2.660		1	1	
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-04-17	06:30:00	obs1046357	S107263183	Traveling	P22	255	2.000		13	1	G8190242
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-04-16	06:38:00	obs1046357	S107154378	Traveling	P22	280	5.000		4	1	G8182261
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-04-17	07:00:00	obs2796362	S107260908	Traveling	P22	180	5.000		1	1	
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-04-21	06:10:00	obs522645	S107620764	Traveling	P22	50	1.500		3	1	G8215198
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-04-18	07:00:00	obs1957809	S107442524	Stationary	P21	120			1	1	
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-04-22	10:40:00	obs1046357	S107681106	Traveling	P22	90	2.000		3	1	G8219009
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-04-22	10:40:00	obs522645	S107669439	Traveling	P22	90	2.000		3	1	G8219009
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-05-02	05:40:00	obs522645	S108691815	Traveling	P22	254	5.000		9	1	G8285277
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-04-21	06:10:00	obs1046357	S107620784	Traveling	P22	50	1.500		2	1	G8215198
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-04-27	13:15:00	obs522645	S108180205	Traveling	P22	185	2.500		3	1	G8252745
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-05-03	09:02:00	obs1413228	S108780637	Traveling	P22	15	0.319		1	1	
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-05-12	06:00:00	obs1893902	S109733609	Stationary	P21	90			1	1	
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-05-13	07:30:00	obs1046357	S109843815	Stationary	P21	44			2	1	G8353730
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-05-13	07:30:00	obs522645	S109843818	Stationary	P21	44			2	1	G8353730
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-04-17	06:30:00	obs1632975	S107263182	Traveling	P22	255	2.000		13	1	G8190242
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-05-13	06:00:00	obs1893902	S110181162	Stationary	P21	90			1	1	
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-05-18	06:18:00	obs1413228	S110540562	Stationary	P21	20			1	1	
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-05-17	05:30:00	obs1893902	S110445054	Stationary	P21	90			1	1	
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-05-17	11:44:00	obs522645	S110459207	Stationary	P21	66			2	1	G8403491
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-05-17	11:44:00	obs1046357	S110459348	Stationary	P21	66			2	1	G8403491
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-05-18	05:45:00	obs1893902	S110645135	Stationary	P21	90			1	1	
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-04-17	06:30:00	obs3286028	S114377374	Traveling	P22	255	2.000		23	1	G8190242
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-05-18	06:00:00	obs1957809	S110619561	Stationary	P21	120			2	1	
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-03-29	08:13:00	obs2899421	S105811529	Traveling	P22	129	4.444		1	1	
CN	CN-33		L2330993	H	30.2594898	119.9148274	2022-04-18	09:30:00	obs2964400	S149595277	Traveling	P22	80	2.000		1	1	
CN	CN-35		L23433530	P	24.6166815	118.3080599	2022-04-10	07:00:00	obs3055858	S132931225	Traveling	P22	90	2.000		2	1	
CN	CN-44		L2354294	H	23.0963458	113.2985741	2022-04-11	10:12:00	obs656044	S106770384	Traveling	P22	150	2.000		2	1	
CN	CN-44		L2354294	H	23.0963458	113.2985741	2022-04-08	12:00:00	obs1151451	S106531012	Traveling	P22	180	5.000		3	1	
CN	CN-44		L2354294	H	23.0963458	113.2985741	2022-04-11	13:00:00	obs1151451	S106784027	Traveling	P22	180	2.000		1	1	
CN	CN-33		L2360527	H	29.5805932	118.9763546	2022-05-19	06:30:00	obs2315458	S119620576	Traveling	P22	60	2.000		2	1	
CN	CN-37		L23704732	H	36.1529151	120.3663068	2022-05-30	08:00:00	obs2874422	S113331407	Traveling	P22	90	1.000		1	1	
CN	CN-37		L23704732	H	36.1529151	120.3663068	2022-05-26	09:00:00	obs2874422	S113331786	Traveling	P22	60	1.000		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-04-17	14:30:00	obs2775103	S107264001	Traveling	P22	2	2.500		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-03-19	17:20:00	obs1871665	S107252482	Traveling	P22	74	2.575		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-04-29	09:21:00	obs1871665	S108440371	Traveling	P22	102	4.320		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-04-05	10:47:00	obs1414852	S106309417	Traveling	P22	63	1.880		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-04-09	14:00:00	obs940577	S106581678	Traveling	P22	150	2.000		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-04-03	11:00:00	obs1210613	S106378790	Traveling	P22	60	2.000		2	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-04-06	10:30:00	obs940577	S106380947	Traveling	P22	240	3.000		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-04-03	12:00:00	obs2850130	S106262032	Traveling	P22	3	3.000		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-04-03	09:00:00	obs1968744	S107070135	Traveling	P22	150	5.000		3	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-04-01	14:30:00	obs940577	S105996827	Traveling	P22	120	2.000		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-03-30	14:25:00	obs1595456	S105878276	Traveling	P22	90	3.219		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-03-09	11:30:00	obs940577	S104477483	Traveling	P22	180	3.000		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-03-07	15:32:00	obs902039	S104420443	Traveling	P22	120	2.000		2	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-03-05	15:56:00	obs1871665	S104712446	Traveling	P22	39	0.849		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-05-21	17:00:00	obs940577	S110919941	Traveling	P22	60	1.000		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-03-27	15:22:00	obs1595456	S105675045	Traveling	P22	60	3.219		2	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-03-27	08:16:00	obs2348430	S105668878	Traveling	P22	169	3.016		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-05-06	17:00:00	obs1210613	S109409287	Traveling	P22	120	5.000		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-03-27	08:29:00	obs1635646	S105683175	Traveling	P22	180	4.000		4	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-03-19	15:20:00	obs2324640	S105118631	Traveling	P22	126	2.906		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-03-19	16:27:00	obs2107582	S105119581	Traveling	P22	115	3.260		2	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-03-26	16:57:00	obs2107582	S105590898	Traveling	P22	91	2.650		2	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-04-17	09:56:00	obs2107582	S107255657	Traveling	P22	123	2.770		2	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-03-20	16:37:00	obs2107582	S105200246	Traveling	P22	111	3.880		2	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-03-17	09:00:00	obs2902020	S104985540	Traveling	P22	120	4.828		2	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-03-17	09:30:00	obs1173786	S104986491	Traveling	P22	130	3.700		2	1	G8030324
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-03-17	09:30:00	obs2902020	S104993686	Traveling	P22	130	3.700		2	1	G8030324
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-03-23	15:53:00	obs1003116	S105418437	Stationary	P21	120			1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-03-24	13:15:00	obs2747877	S105472006	Traveling	P22	90	2.500		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-03-18	09:00:00	obs940577	S105052685	Traveling	P22	60	2.000		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-05-06	13:00:00	obs940577	S109087684	Traveling	P22	300	4.000		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-04-16	13:07:00	obs969812	S107158554	Traveling	P22	226	4.380		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-05-05	16:00:00	obs940577	S108988789	Traveling	P22	180	2.000		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-05-04	05:42:00	obs1216086	S108975808	Traveling	P22	219	3.110		2	1	G8301814
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-05-04	05:42:00	obs728758	S108890819	Traveling	P22	219	3.110		2	1	G8301814
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-05-04	08:04:00	obs969812	S108877878	Traveling	P22	125	2.650		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-05-03	07:50:00	obs1216086	S108880349	Traveling	P22	190	5.000		3	1	G8296194
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-05-03	07:50:00	obs770739	S108880336	Traveling	P22	190	5.000		3	1	G8296194
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-05-03	07:50:00	obs551164	S108880335	Traveling	P22	190	5.000		3	1	G8296194
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-05-05	06:56:00	obs902039	S108985290	Traveling	P22	138	4.000		2	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-05-23	06:03:00	obs728758	S111026419	Traveling	P22	39	1.790		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-05-14	07:02:00	obs728758	S109959235	Traveling	P22	241	4.010		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-05-20	15:30:00	obs940577	S110729621	Traveling	P22	120	2.000		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-05-18	12:11:00	obs1595456	S110554590	Stationary	P21	120			3	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-05-17	04:54:00	obs1420909	S110469474	Traveling	P22	101	3.008		2	1	G8403956
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-05-03	07:53:00	obs1976652	S108789401	Traveling	P22	275	3.770		2	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-04-16	10:01:00	obs1622370	S107159326	Traveling	P22	91	2.615		2	1	G8182679
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-04-26	15:30:00	obs1420909	S123092862	Traveling	P22	150	1.000		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-04-28	15:21:00	obs1499780	S108282199	Traveling	P22	216	1.510		2	1	G8260783
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-04-28	09:30:00	obs2747877	S108436869	Traveling	P22	270	5.000		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-03-08	16:50:00	obs1635646	S104417408	Traveling	P22	94	1.634		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-04-16	10:01:00	obs1619185	S107152814	Traveling	P22	91	2.615		2	1	G8182679
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-03-05	10:43:00	obs1622370	S104186127	Traveling	P22	97	4.645		2	1	G7974085
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-04-28	15:21:00	obs1269396	S108322103	Traveling	P22	216	1.510		2	1	G8260783
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-04-27	08:10:00	obs902039	S108182902	Traveling	P22	190	3.000		2	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-04-26	12:05:00	obs1499780	S108889590	Traveling	P22	180	1.500		1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-05-17	04:54:00	obs2348430	S110433517	Traveling	P22	101	3.008		2	1	G8403956
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-05-16	16:17:00	obs1420909	S110355212	Traveling	P22	201	4.531		2	1	G8394338
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-05-16	16:17:00	obs2348430	S110349498	Traveling	P22	201	4.531		2	1	G8394338
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-03-05	08:47:00	obs1635646	S104183615	Traveling	P22	192	4.997		6	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-03-05	10:43:00	obs1619185	S104184229	Traveling	P22	97	4.645		2	1	G7974085
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-03-05	06:30:00	obs1003116	S104180813	Stationary	P21	228			1	1	
CN	CN-11		L2394169	H	40.1312977	116.3079643	2022-03-05	16:09:00	obs2107582	S104188712	Traveling	P22	87	2.040		2	1	
