COUNTRY CODE	STATE CODE	COUNTY CODE	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER
CN	CN-62		L3129863	H	35.9413239	104.1578579	2019-05-20	12:30:00	obs1360563	S56522812	Traveling	P22	90	4.000		1	1	
CN	CN-33		L3166707	H	30.6109128	119.8727197	2019-04-30	09:30:00	obs993133	S55624342	Traveling	P22	180	3.000		2	1	
CN	CN-33		L3166707	H	30.6109128	119.8727197	2019-04-30	07:20:00	obs915115	S55581218	Traveling	P22	180	4.000		2	1	G4464453
CN	CN-33		L3166707	H	30.6109128	119.8727197	2019-04-30	07:20:00	obs993133	S59306779	Traveling	P22	180	4.000		2	1	G4464453
CN	CN-33		L3166711	H	30.5171257	120.0532079	2018-05-05	09:00:00	obs438850	S45442497	Stationary	P21	60			4	1	
CN	CN-33		L3166711	H	30.5171257	120.0532079	2018-05-05	15:00:00	obs438850	S45442583	Traveling	P22	90	1.000		4	1	
CN	CN-33		L3166711	H	30.5171257	120.0532079	2018-05-06	06:00:00	obs438850	S45442635	Stationary	P21	240			4	1	
CN	CN-33		L3166711	H	30.5171257	120.0532079	2020-04-12	08:15:00	obs1893902	S73912744	Stationary	P21	240			1	1	
CN	CN-51		L3166883	H	33.5776346	102.9627299	2019-05-05	09:05:00	obs764513	S55830303	Traveling	P22	240	2.000		1	1	
CN	CN-51		L3166883	H	33.5776346	102.9627299	2018-05-11	17:33:00	obs642355	S45567670	Traveling	P22	120	5.000		2	1	
CN	CN-51		L3166891	H	33.9240424	102.8269672	2018-03-30	18:27:00	obs731552	S44081463	Traveling	P22	120	4.000		3	1	G3082847
CN	CN-51		L3166891	H	33.9240424	102.8269672	2017-05-26	14:40:00	obs358384	S37150591	Traveling	P22	120	4.828		1	1	
CN	CN-51		L3166891	H	33.9240424	102.8269672	2019-05-17	15:31:00	obs18347	S77811149	Traveling	P22	156	4.828		9	1	G4196138
CN	CN-51		L3166891	H	33.9240424	102.8269672	2019-05-16	08:00:00	obs1949127	S75162295	Traveling	P22	240	5.000		5	1	G5826214
CN	CN-51		L3166891	H	33.9240424	102.8269672	2019-05-16	08:00:00	obs1137751	S69655888	Traveling	P22	240	5.000		5	1	G5826214
CN	CN-51		L3166891	H	33.9240424	102.8269672	2019-05-17	15:31:00	obs966002	S56988106	Traveling	P22	156	4.828		9	1	G4196138
CN	CN-51		L3166891	H	33.9240424	102.8269672	2019-05-17	15:31:00	obs203281	S56483130	Traveling	P22	156	4.828		9	1	G4196138
CN	CN-51		L3166891	H	33.9240424	102.8269672	2019-05-17	15:31:00	obs199620	S56483128	Traveling	P22	156	4.828		9	1	G4196138
CN	CN-51		L3166891	H	33.9240424	102.8269672	2018-03-30	18:27:00	obs1056362	S46705422	Traveling	P22	120	4.000		3	1	G3082847
CN	CN-51		L3166903	H	33.5844503	103.1787872	2018-03-31	07:01:00	obs731552	S44113025	Traveling	P22	120	5.000		3	1	G3082848
CN	CN-51		L3166903	H	33.5844503	103.1787872	2019-05-18	14:28:00	obs203281	S56483087	Traveling	P22	122	3.219		8	1	G4196134
CN	CN-51		L3166903	H	33.5844503	103.1787872	2019-05-18	14:28:00	obs199620	S56483086	Traveling	P22	122	3.219		8	1	G4196134
CN	CN-51		L3166903	H	33.5844503	103.1787872	2018-03-31	07:01:00	obs1056362	S44451902	Traveling	P22	120	5.000		3	1	G3082848
CN	CN-51		L3166903	H	33.5844503	103.1787872	2019-05-18	18:00:00	obs966002	S56988098	Traveling	P22	18	0.161		8	1	G4196122
CN	CN-51		L3166903	H	33.5844503	103.1787872	2019-05-18	14:28:00	obs966002	S56988103	Traveling	P22	122	3.219		8	1	G4196134
CN	CN-51		L3166903	H	33.5844503	103.1787872	2017-05-26	07:10:00	obs906556	S37153154	Traveling	P22	248	3.219		8	1	
CN	CN-51		L3166903	H	33.5844503	103.1787872	2017-05-25	14:49:00	obs906556	S37153446	Traveling	P22	183	0.805		8	1	
CN	CN-51		L3166903	H	33.5844503	103.1787872	2019-05-18	18:00:00	obs199620	S56482997	Traveling	P22	18	0.161		8	1	G4196122
CN	CN-51		L3166903	H	33.5844503	103.1787872	2019-05-18	18:00:00	obs203281	S56482998	Traveling	P22	18	0.161		8	1	G4196122
CN	CN-51		L3166903	H	33.5844503	103.1787872	2019-05-18	18:00:00	obs18347	S77811152	Traveling	P22	18	0.161		8	1	G4196122
CN	CN-51		L3166903	H	33.5844503	103.1787872	2019-05-18	14:28:00	obs18347	S77811151	Traveling	P22	122	3.219		8	1	G4196134
CN	CN-51		L3166956	H	31.7167779	102.2958040	2018-05-22	15:30:00	obs251662	S45969570	Traveling	P22	75	0.966		5	1	
CN	CN-51		L3166956	H	31.7167779	102.2958040	2018-04-01	15:47:00	obs731552	S44148004	Traveling	P22	120	2.000		3	1	G3066707
CN	CN-51		L3166956	H	31.7167779	102.2958040	2019-05-28	06:30:00	obs357540	S57406660	Traveling	P22	230	1.609		2	1	G4285168
CN	CN-51		L3166956	H	31.7167779	102.2958040	2017-05-29	06:26:00	obs906556	S37281614	Traveling	P22	256	0.644		8	1	
CN	CN-51		L3166956	H	31.7167779	102.2958040	2017-05-26	06:00:00	obs340851	S37619712	Traveling	P22	300	4.000		12	1	
CN	CN-51		L3166956	H	31.7167779	102.2958040	2019-05-28	06:30:00	obs358384	S56825511	Traveling	P22	230	1.609		2	1	G4285168
CN	CN-51		L3166956	H	31.7167779	102.2958040	2018-04-01	15:47:00	obs1056362	S44266855	Traveling	P22	120	2.000		3	1	G3066707
CN	CN-44		L3223862	H	22.5538054	114.0584278	2018-05-30	14:30:00	obs3070838	S112987534	Stationary	P21	195			1	1	
CN	CN-44		L3223862	H	22.5538054	114.0584278	2017-03-30	06:12:00	obs353657	S35629535	Traveling	P22	60	3.219		1	1	
CN	CN-44		L3223862	H	22.5538054	114.0584278	2017-03-14	15:15:00	obs830038	S35210490	Traveling	P22	90	3.219		2	1	G2276555
CN	CN-44		L3223862	H	22.5538054	114.0584278	2017-03-14	15:15:00	obs823363	S35169584	Traveling	P22	90	3.219		2	1	G2276555
CN	CN-44		L3223862	H	22.5538054	114.0584278	2018-03-09	07:18:00	obs353657	S43488995	Traveling	P22	103	1.609		1	1	
CN	CN-44		L3223862	H	22.5538054	114.0584278	2020-05-20	16:30:00	obs1619185	S69358898	Traveling	P22	180	3.000		3	1	G6958794
CN	CN-44		L3223862	H	22.5538054	114.0584278	2020-05-20	16:30:00	obs1622370	S91211561	Traveling	P22	180	3.000		3	1	G6958794
CN	CN-45		L3229390	H	23.8779182	106.6156304	2019-03-24	14:03:00	obs160444	S54161030	Traveling	P22	77	2.154		1	1	
CN	CN-45		L3229390	H	23.8779182	106.6156304	2020-03-20	09:42:00	obs160444	S65994722	Traveling	P22	82	1.287		1	1	
CN	CN-45		L3229390	H	23.8779182	106.6156304	2018-04-15	15:25:00	obs160444	S44593003	Traveling	P22	75	1.609		1	1	
CN	CN-45		L3229390	H	23.8779182	106.6156304	2018-04-11	09:10:00	obs160444	S44455212	Traveling	P22	50	1.609		1	1	
CN	CN-50		L3246636	H	29.6259963	106.5091252	2020-05-18	08:15:00	obs964410	S69243428	Traveling	P22	22	0.830		1	1	
CN	CN-50		L3246636	H	29.6259963	106.5091252	2019-05-31	20:00:00	obs1223518	S58113721	Stationary	P21	60			2	1	
CN	CN-50		L3246636	H	29.6259963	106.5091252	2020-04-15	14:57:00	obs801096	S67226448	Traveling	P22	154	4.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2017-05-13	06:10:00	obs568927	S36778234	Traveling	P22	20	0.500		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2017-04-01	11:15:00	obs568927	S35625382	Traveling	P22	120	5.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2017-04-21	10:30:00	obs568927	S36250166	Stationary	P21	15			1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2017-03-14	12:00:00	obs568927	S35185396	Traveling	P22	90	5.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2018-03-16	11:30:00	obs568927	S43682586	Traveling	P22	60	1.500		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2018-04-01	13:00:00	obs568927	S44146416	Stationary	P21	15			1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2019-03-27	11:30:00	obs568927	S54267925	Traveling	P22	90	2.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2020-03-12	12:00:00	obs568927	S65702674	Traveling	P22	60	2.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2018-04-30	09:30:00	obs568927	S45129581	Traveling	P22	60	1.500		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2020-03-28	11:15:00	obs568927	S66302364	Traveling	P22	150	3.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2017-04-16	11:30:00	obs568927	S36035341	Traveling	P22	135	5.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2018-05-17	09:30:00	obs568927	S45757766	Traveling	P22	75	2.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2018-05-26	11:45:00	obs568927	S46027629	Stationary	P21	30			1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2018-03-11	11:30:00	obs568927	S43549401	Traveling	P22	45	1.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2018-03-21	13:00:00	obs568927	S43860554	Traveling	P22	60	2.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2018-03-13	12:30:00	obs568927	S43608498	Traveling	P22	120	2.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2018-03-07	10:30:00	obs568927	S43443975	Traveling	P22	120	4.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2020-04-29	08:30:00	obs568927	S68016702	Traveling	P22	150	5.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2020-03-27	08:00:00	obs568927	S66302104	Traveling	P22	105	3.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2017-03-03	12:30:00	obs568927	S34927380	Traveling	P22	75	1.500		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2018-04-10	10:15:00	obs568927	S44421901	Traveling	P22	90	3.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2017-04-08	09:30:00	obs568927	S35777402	Traveling	P22	120	3.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2020-04-05	06:30:00	obs568927	S66652515	Traveling	P22	105	4.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2018-04-14	12:30:00	obs568927	S44548299	Traveling	P22	30	1.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2020-04-04	06:45:00	obs568927	S66595459	Traveling	P22	105	1.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2017-04-24	11:00:00	obs568927	S36250192	Traveling	P22	60	2.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2018-05-27	11:45:00	obs568927	S46080625	Stationary	P21	15			1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2020-04-10	11:00:00	obs568927	S66988494	Traveling	P22	120	4.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2020-05-20	09:00:00	obs568927	S69364989	Traveling	P22	90	5.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2019-03-17	11:45:00	obs568927	S53923536	Traveling	P22	90	4.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2018-05-26	10:45:00	obs568927	S46028525	Stationary	P21	30			1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2020-04-07	06:15:00	obs568927	S66761381	Traveling	P22	240	0.500		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2020-04-01	07:00:00	obs568927	S66475237	Traveling	P22	150	3.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2020-03-17	10:45:00	obs568927	S65888889	Traveling	P22	75	2.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2020-03-21	02:00:00	obs568927	S66031564	Stationary	P21	15			1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2020-03-22	08:00:00	obs568927	S66070984	Traveling	P22	90	2.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2018-04-23	06:30:00	obs568927	S44888908	Stationary	P21	15			1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2018-05-24	13:00:00	obs568927	S45979937	Stationary	P21	15			1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2018-05-05	09:45:00	obs568927	S45271188	Traveling	P22	75	2.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2018-04-24	09:30:00	obs568927	S44888931	Traveling	P22	90	2.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2017-05-13	07:30:00	obs568927	S36778419	Traveling	P22	45	2.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2017-04-21	11:00:00	obs568927	S36250173	Traveling	P22	180	5.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2018-05-09	11:00:00	obs568927	S45543761	Traveling	P22	105	3.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2018-04-19	11:15:00	obs568927	S44739386	Stationary	P21	15			1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2020-03-23	07:15:00	obs568927	S66154221	Traveling	P22	75	2.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2018-04-25	11:45:00	obs568927	S44920624	Traveling	P22	75	3.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2017-05-16	10:30:00	obs568927	S36898671	Traveling	P22	90	3.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2020-03-13	12:15:00	obs568927	S65735264	Traveling	P22	60	1.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2017-05-27	09:00:00	obs568927	S37173240	Traveling	P22	60	2.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2018-03-31	13:30:00	obs568927	S44110057	Traveling	P22	45	1.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2017-03-31	11:30:00	obs568927	S35596363	Traveling	P22	90	2.500		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2018-03-28	13:30:00	obs568927	S44026404	Traveling	P22	120	4.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2018-05-05	13:45:00	obs568927	S45281202	Traveling	P22	90	2.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2018-05-29	08:45:00	obs568927	S46120453	Traveling	P22	60	1.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2018-05-03	09:15:00	obs568927	S45207319	Traveling	P22	75	2.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2017-05-13	06:30:00	obs568927	S36778279	Traveling	P22	30	1.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2020-05-25	10:00:00	obs568927	S69604459	Traveling	P22	120	5.000		1	1	
CN	CN-21		L3341474	P	41.0782340	122.0389652	2020-03-19	08:15:00	obs568927	S65962954	Traveling	P22	150	4.000		1	1	
CN	CN-11		L3352512	H	39.9538986	116.4160681	2017-05-21	07:20:00	obs902039	S37020991	Traveling	P22	54	2.000		2	1	
CN	CN-11		L3352512	H	39.9538986	116.4160681	2018-04-08	15:51:00	obs1519367	S63841895	Traveling	P22	65	3.219		2	1	G4916001
CN	CN-11		L3352512	H	39.9538986	116.4160681	2017-05-23	15:21:00	obs415170	S37083983	Traveling	P22	60	1.609		1	1	G2445367
CN	CN-11		L3352512	H	39.9538986	116.4160681	2019-04-10	17:08:00	obs337859	S54775735	Traveling	P22	41	0.933		2	1	G8848670
CN	CN-11		L3352512	H	39.9538986	116.4160681	2019-04-10	17:08:00	obs1525480	S117760609	Traveling	P22	41	0.933		2	1	G8848670
CN	CN-11		L3352512	H	39.9538986	116.4160681	2018-04-08	15:51:00	obs113675	S44352812	Traveling	P22	65	3.219		2	1	G4916001
CN	CN-11		L3352512	H	39.9538986	116.4160681	2020-04-11	22:07:00	obs1602354	S67022982	Stationary	P21	12			1	1	
CN	CN-31		L3372101	H	31.3975133	121.5069222	2020-05-25	11:20:00	obs1605013	S69604792	Traveling	P22	180	5.000		1	1	
CN	CN-31		L3372101	H	31.3975133	121.5069222	2018-04-24	15:25:00	obs642355	S44892298	Traveling	P22	80	2.000		1	1	
CN	CN-31		L3372101	H	31.3975133	121.5069222	2020-05-11	11:00:00	obs1605013	S68848573	Traveling	P22	240	5.000		1	1	
CN	CN-31		L3372101	H	31.3975133	121.5069222	2020-05-05	07:00:00	obs1483941	S68430627	Traveling	P22	300	5.000		1	1	
CN	CN-31		L3372119	H	31.3831344	121.5301180	2017-04-07	15:19:00	obs572521	S35778416	Traveling	P22	90	5.000		4	1	G2363027
CN	CN-31		L3372119	H	31.3831344	121.5301180	2017-04-07	15:19:00	obs374824	S36256975	Traveling	P22	90	5.000		4	1	G2363027
CN	CN-46		L3440438	H	18.7461647	108.8438702	2020-05-03	11:00:00	obs2954565	S117939522	Traveling	P22	120	4.000		4	1	
CN	CN-46		L3440438	H	18.7461647	108.8438702	2019-03-09	09:25:00	obs751076	S53617228	Traveling	P22	134	2.575		1	1	
CN	CN-44		L3441109	P	23.0138373	113.7858510	2019-05-17	07:00:00	obs305410	S56616987	Traveling	P22	150	4.023		2	1	G4211007
CN	CN-44		L3441109	P	23.0138373	113.7858510	2019-05-17	07:00:00	obs293735	S56672191	Traveling	P22	150	4.023		2	1	G4211007
CN	CN-44		L3458760	H	23.7129560	113.8684320	2018-05-31	06:30:00	obs1445300	S59895733	Traveling	P22	180	5.000		4	1	
CN	CN-44		L3458760	H	23.7129560	113.8684320	2020-05-03	09:49:00	obs932053	S68295800	Traveling	P22	218	4.567		3	1	G6047875
CN	CN-44		L3458760	H	23.7129560	113.8684320	2020-05-03	09:49:00	obs1248584	S77983451	Traveling	P22	218	4.567		3	1	G6047875
CN	CN-45		L3480459	H	22.8283828	108.3316112	2019-03-02	12:26:00	obs160444	S53276091	Traveling	P22	80	0.644		1	1	
CN	CN-46		L3480466	H	19.9473715	110.6058884	2019-03-19	15:00:00	obs1299743	S54003950	Traveling	P22	120	3.219		2	1	
CN	CN-46		L3480466	H	19.9473715	110.6058884	2019-03-03	16:00:00	obs1668374	S68177503	Traveling	P22	60	5.000		1	1	
CN	CN-46		L3480488	H	20.0098469	110.3168535	2020-05-19	15:58:00	obs1680457	S69302840	Traveling	P22	126	0.780		1	1	
CN	CN-45		L3510750	H	21.0418891	109.1196442	2020-04-14	07:30:00	obs996334	S67400551	Traveling	P22	240	1.000		6	1	G5197915
CN	CN-45		L3510750	H	21.0418891	109.1196442	2020-04-15	08:00:00	obs1477042	S67355317	Traveling	P22	60	5.000		3	1	
CN	CN-45		L3510750	H	21.0418891	109.1196442	2020-04-14	07:30:00	obs1105068	S67399710	Traveling	P22	240	1.000		6	1	G5197915
CN	CN-45		L3510750	H	21.0418891	109.1196442	2020-04-11	17:05:00	obs1074615	S67021727	Traveling	P22	90	2.500		1	1	
CN	CN-45		L3510750	H	21.0418891	109.1196442	2020-04-15	07:00:00	obs1105068	S67400195	Traveling	P22	120	1.000		4	1	G5197875
CN	CN-45		L3510750	H	21.0418891	109.1196442	2020-04-15	07:00:00	obs996334	S67400415	Traveling	P22	120	1.000		4	1	G5197875
CN	CN-11		L3527640	H	40.0330693	116.2538481	2018-04-22	07:30:00	obs758292	S44897475	Traveling	P22	240	5.000		10	1	G3124193
CN	CN-11		L3527640	H	40.0330693	116.2538481	2020-04-16	09:15:00	obs1499780	S67299642	Traveling	P22	220	4.000		5	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2020-03-31	10:26:00	obs986123	S66428887	Traveling	P22	180	2.000		1	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2018-03-26	08:30:00	obs1046357	S43970414	Traveling	P22	180	3.000		2	1	G3041367
CN	CN-11		L3527640	H	40.0330693	116.2538481	2018-03-26	08:30:00	obs991892	S43970415	Traveling	P22	180	3.000		2	1	G3041367
CN	CN-11		L3527640	H	40.0330693	116.2538481	2018-05-10	07:00:00	obs1080270	S46670969	Stationary	P21	150			3	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2020-04-19	07:00:00	obs1003116	S67449934	Stationary	P21	300			7	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2019-04-10	08:15:00	obs1499780	S62766769	Stationary	P21	240			3	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2017-05-13	12:20:00	obs807128	S36783131	Traveling	P22	280	5.000		1	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2019-04-10	15:30:00	obs1003116	S54821454	Stationary	P21	90			1	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2020-04-25	12:14:00	obs1314992	S67766118	Traveling	P22	15	1.190		2	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2020-04-10	08:30:00	obs1958575	S75548037	Traveling	P22	300	4.000		1	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2020-04-25	07:34:00	obs986123	S67755604	Traveling	P22	120	3.000		1	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2017-03-26	07:40:00	obs681069	S35434780	Traveling	P22	210	3.000		18	1	G2295690
CN	CN-11		L3527640	H	40.0330693	116.2538481	2017-03-17	08:19:00	obs510650	S35225389	Traveling	P22	90	4.000		2	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2020-04-21	08:19:00	obs1499780	S67572263	Traveling	P22	270	4.000		6	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2020-03-19	08:42:00	obs986123	S65995968	Traveling	P22	139	2.223		1	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2018-04-07	09:15:00	obs807128	S44315960	Traveling	P22	215	5.000		10	1	G3073543
CN	CN-11		L3527640	H	40.0330693	116.2538481	2018-03-26	08:30:00	obs925105	S43967362	Traveling	P22	180	3.000		2	1	G3041367
CN	CN-11		L3527640	H	40.0330693	116.2538481	2018-04-10	06:00:00	obs1003116	S44428069	Stationary	P21	180			1	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2020-04-20	07:30:00	obs1003116	S67562730	Stationary	P21	270			2	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2020-04-25	08:13:00	obs1314992	S67766124	Stationary	P21	234			2	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2018-04-08	08:00:00	obs1445300	S59894967	Traveling	P22	240	5.000		3	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2020-03-18	08:50:00	obs986123	S65924114	Traveling	P22	200	1.000		1	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2018-03-24	07:00:00	obs1002438	S43907578	Stationary	P21	4			7	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2018-04-07	09:15:00	obs991892	S44425160	Traveling	P22	215	5.000		10	1	G3073543
CN	CN-11		L3527640	H	40.0330693	116.2538481	2018-03-31	08:30:00	obs1045883	S49708501	Traveling	P22	210	5.000		14	1	G3052920
CN	CN-11		L3527640	H	40.0330693	116.2538481	2020-04-25	07:19:00	obs1314992	S67766149	Traveling	P22	49	2.676		1	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2017-03-26	07:40:00	obs605044	S35433647	Traveling	P22	210	3.000		18	1	G2295690
CN	CN-11		L3527640	H	40.0330693	116.2538481	2018-04-22	08:45:00	obs969535	S44958093	Traveling	P22	150	2.000		15	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2017-05-14	09:17:00	obs467863	S36826353	Traveling	P22	83	2.000		1	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2017-04-03	07:50:00	obs807128	S35660819	Traveling	P22	300	4.000		4	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2017-04-25	07:35:00	obs510650	S36248325	Stationary	P21	234			1	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2018-05-13	08:00:00	obs991892	S45922716	Traveling	P22	180	1.000		3	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2018-04-10	15:30:00	obs969535	S44957619	Traveling	P22	130	2.000		1	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2019-03-31	08:40:00	obs1108037	S54537617	Stationary	P21	20			2	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2019-05-11	08:57:00	obs801096	S56110505	Traveling	P22	186	2.070		2	1	G4367867
CN	CN-11		L3527640	H	40.0330693	116.2538481	2019-03-24	09:02:00	obs801096	S54159026	Traveling	P22	172	1.879		4	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2018-04-22	07:30:00	obs1043976	S45399049	Traveling	P22	120	3.000		10	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2018-04-22	07:30:00	obs991892	S44853697	Traveling	P22	240	5.000		10	1	G3124193
CN	CN-11		L3527640	H	40.0330693	116.2538481	2019-05-14	08:30:00	obs1105068	S56228885	Traveling	P22	180	5.000		1	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2018-03-31	08:03:00	obs801096	S44107985	Traveling	P22	269	4.579		10	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2017-05-14	08:00:00	obs467863	S36826278	Traveling	P22	30	2.000		1	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2019-04-13	08:45:00	obs1194656	S54892422	Traveling	P22	150	3.000		30	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2018-03-31	08:30:00	obs991892	S44113832	Traveling	P22	210	5.000		14	1	G3052920
CN	CN-11		L3527640	H	40.0330693	116.2538481	2018-03-31	08:30:00	obs1046357	S44113845	Traveling	P22	210	5.000		14	1	G3052920
CN	CN-11		L3527640	H	40.0330693	116.2538481	2018-03-31	08:30:00	obs888543	S44654343	Traveling	P22	210	5.000		14	1	G3052920
CN	CN-11		L3527640	H	40.0330693	116.2538481	2020-04-23	11:54:00	obs1286037	S67706892	Traveling	P22	300	0.520		1	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2020-04-24	08:50:00	obs681069	S67707533	Stationary	P21	220			1	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2017-03-26	07:40:00	obs605172	S43587489	Traveling	P22	210	3.000		18	1	G2295690
CN	CN-11		L3527640	H	40.0330693	116.2538481	2020-03-20	08:45:00	obs986123	S65995961	Traveling	P22	279	2.990		1	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2019-03-24	07:30:00	obs1003116	S54237222	Stationary	P21	300			1	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2019-04-06	14:15:00	obs1047346	S54610722	Traveling	P22	145	4.510		3	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2019-05-11	08:57:00	obs553461	S58270283	Traveling	P22	186	2.070		2	1	G4367867
CN	CN-11		L3527640	H	40.0330693	116.2538481	2018-05-02	11:02:00	obs902161	S45164278	Traveling	P22	50	4.000		1	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2018-05-13	08:46:00	obs801096	S45612325	Stationary	P21	180			1	1	
CN	CN-11		L3527640	H	40.0330693	116.2538481	2019-05-09	08:30:00	obs1108037	S56065265	Traveling	P22	300	5.000		2	1	
